0.0,12.5,0.0,0.0,0,0.0
8.98740861066298,12.643937943772613,0.0,2.1934893798734123,0,0.0
17.997535193021683,12.76917597691849,0.0,4.383752103161896,0,0.0
27.04170411725992,12.875474515575974,0.0,6.567665668086022,0,0.0
36.13106061657132,12.962729395196988,0.0,8.742100317179947,0,0.0
45.27697358674676,13.030975645315209,0.0,10.904029274377947,0,0.0
54.49098149076218,13.080382267719301,0.0,13.050526120329152,0,0.0
63.784829601990694,13.111246214758182,0.0,15.178782640744984,0,0.0
73.17050695126996,13.123984438442221,0.0,17.286124658585038,0,0.0
82.660282771325,13.119124295289566,0.0,19.370025684650557,0,0.0
92.26674230371967,13.097292624428206,0.0,21.428118282057014,0,0.0
102.00282190417771,13.05920383416833,0.0,23.458203098581677,0,0.0
111.88184345685711,13.0056473356112,0.0,25.458255576825678,0,0.0
121.91754817628548,12.937474652109472,0.0,27.42643040203373,0,0.0
132.12412994643776,12.855586512349134,0.0,29.361063792355665,0,0.0
142.51626839388015,12.760920204884997,0.0,31.260673770601855,0,0.0
153.10916195154306,12.654437435374433,0.0,33.12395858710114,0,0.0
163.91856120454042,12.537112887180399,0.0,34.949793482682644,0,0.0
174.96080284338686,12.409923643647716,0.0,36.73722599424784,0,0.0
186.2528445742063,12.273839588289178,0.0,38.48547001149276,0,0.0
197.8123013531415,12.129814859040806,0.0,40.19389879332866,0,0.0
209.65748332431772,11.978780395980834,0.0,41.862037147273654,0,0.0
221.80743584888867,11.8216375893752,0.0,43.489552965543105,0,0.0
234.28198201806978,11.65925300718061,0.0,45.07624829865548,0,0.0
247.10176804850414,11.492454158416194,0.0,46.62205013221684,0,0.0
260.28831196254197,11.322026231100836,0.0,48.12700101560232,0,0.0
273.864055963721,11.14870973044907,0.0,49.591249673765724,0,0.0
