0.0,12.5,0.0,0.0,0.0,0.0
0.0,12.655285551067834,8.98113823787708,2.220559479402187,0.0,0.0
0.0,12.655285551067834,-8.98113823787708,-2.220559479402187,0.0,0.0
-0.0,12.655285551067834,8.98113823787708,2.220559479402187,0.0,0.0
-0.0,12.655285551067834,-8.98113823787708,-2.220559479402187,0.0,0.0
0.0,12.787740118416599,17.95976059627656,4.374242365637592,0.0,0.0
0.0,12.787740118416599,-17.95976059627656,-4.374242365637592,0.0,0.0
-0.0,12.787740118416599,17.95976059627656,4.374242365637592,0.0,0.0
-0.0,12.787740118416599,-17.95976059627656,-4.374242365637592,0.0,0.0
0.0,12.903142496675681,26.96601031292097,6.548677006505824,0.0,0.0
0.0,12.903142496675681,-26.96601031292097,-6.548677006505824,0.0,0.0
-0.0,12.903142496675681,26.96601031292097,6.548677006505824,0.0,0.0
-0.0,12.903142496675681,-26.96601031292097,-6.548677006505824,0.0,0.0
0.0,12.999459512916731,36.00449085759446,8.710605963692181,0.0,0.0
0.0,12.999459512916731,-36.00449085759446,-8.710605963692181,0.0,0.0
-0.0,12.999459512916731,36.00449085759446,8.710605963692181,0.0,0.0
-0.0,12.999459512916731,-36.00449085759446,-8.710605963692181,0.0,0.0
0.0,13.076781010029126,45.08615109136643,10.857102809669701,0.0,0.0
0.0,13.076781010029126,-45.08615109136643,-10.857102809669701,0.0,0.0
-0.0,13.076781010029126,45.08615109136643,10.857102809669701,0.0,0.0
-0.0,13.076781010029126,-45.08615109136643,-10.857102809669701,0.0,0.0
0.0,13.135327718184579,54.221985411357736,12.985359329611565,0.0,0.0
0.0,13.135327718184579,-54.221985411357736,-12.985359329611565,0.0,0.0
-0.0,13.135327718184579,54.221985411357736,12.985359329611565,0.0,0.0
-0.0,13.135327718184579,-54.221985411357736,-12.985359329611565,0.0,0.0
0.0,13.175444051367764,63.42306690123651,15.092701347894446,0.0,0.0
0.0,13.175444051367764,-63.42306690123651,-15.092701347894446,0.0,0.0
-0.0,13.175444051367764,63.42306690123651,15.092701347894446,0.0,0.0
-0.0,13.175444051367764,-63.42306690123651,-15.092701347894446,0.0,0.0
0.0,13.197589164222236,72.70057908299637,17.17660237395978,0.0,0.0
0.0,13.197589164222236,-72.70057908299637,-17.17660237395978,0.0,0.0
-0.0,13.197589164222236,72.70057908299637,17.17660237395978,0.0,0.0
-0.0,13.197589164222236,-72.70057908299637,-17.17660237395978,0.0,0.0
0.0,13.202326577157557,82.06584607610415,19.23469497146785,0.0,0.0
0.0,13.202326577157557,-82.06584607610415,-19.23469497146785,0.0,0.0
-0.0,13.202326577157557,82.06584607610415,19.23469497146785,0.0,0.0
-0.0,13.202326577157557,-82.06584607610415,-19.23469497146785,0.0,0.0
0.0,13.190312698920478,91.53036103008668,21.264779787835177,0.0,0.0
0.0,13.190312698920478,-91.53036103008668,-21.264779787835177,0.0,0.0
-0.0,13.190312698920478,91.53036103008668,21.264779787835177,0.0,0.0
-0.0,13.190312698920478,-91.53036103008668,-21.264779787835177,0.0,0.0
0.0,13.162284583764468,101.10581276526992,23.26483225349913,0.0,0.0
0.0,13.162284583764468,-101.10581276526992,-23.26483225349913,0.0,0.0
-0.0,13.162284583764468,101.10581276526992,23.26483225349913,0.0,0.0
-0.0,13.162284583764468,-101.10581276526992,-23.26483225349913,0.0,0.0
0.0,13.119047251984684,110.80411063710012,25.233007091153162,0.0,0.0
0.0,13.119047251984684,-110.80411063710012,-25.233007091153162,0.0,0.0
-0.0,13.119047251984684,110.80411063710012,25.233007091153162,0.0,0.0
-0.0,13.119047251984684,-110.80411063710012,-25.233007091153162,0.0,0.0
0.0,13.06146089101508,120.63740762890227,27.167640481339994,0.0,0.0
